AÑO;MES;Código del Cliente;Nombre del Cliente;Nombre Doc;Número del Documento;Fecha;Nombre del Vendedor;Cond. Pago;Línea;Cod. Producto;Desc. Producto;Cantidad;Precio Unitario;Descuento;Total Detalle;LL1;N° SEMANA;ORDEN CORRELATIVO
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21328;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;23;YT0349;LLAVE PUNTA CORONA 20 MM;1;5790;-35;3764;ABR2026;16;75252
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21328;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;24;YT0353;LLAVE PUNTA CORONA 24 MM;1;8990;-35;5844;ABR2026;16;75253
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21328;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;25;YT1234;"DADO HEXAGONAL 1/2"" LARGO DE 21 MM";1;5590;-35;3634;ABR2026;16;75254
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21328;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;26;YT1235;"DADO HEXAGONAL 1/2"" LARGO DE 22 MM";1;5690;-35;3699;ABR2026;16;75255
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21328;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;27;YT0400;JUEGO DE PUNTAS TORX - IMBUS - ALLEN 40 PIEZAS;1;41990;-35;27294;ABR2026;16;75256
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21328;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;28;YT4711;JUEGO CINCELES HEXAGONALES 3 PZS;1;15990;-35;10394;ABR2026;16;75257
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21328;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;29;YT4518;MARTILLO MECANICO M/FIBRA DE 2 LBS LARGO 380 MM;1;13790;-35;8964;ABR2026;16;75258
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;1;YT1210;"DADO HEX 1/2"" X 17 MM";1;2850;-35;1853;ABR2026;16;75259
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;2;YT1211;"DADO HEX 1/2"" X 18 MM";1;2850;-35;1853;ABR2026;16;75260
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;3;YT1214;"DADO HEX 1/2"" X 21 MM";1;3190;-35;2074;ABR2026;16;75261
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;4;YT0309;"CHICHARRA 1/2"" 278 MM 72 DIENTES";1;29990;-35;19494;ABR2026;16;75262
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;5;YT1252;"JUNTA CARDANICA 1/2""";1;7990;-35;5194;ABR2026;16;75263
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;6;YT0308;"CHICHARRA 3/8"" 185 MM 72 DIENTES";1;26990;-35;17544;ABR2026;16;75264
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;7;YT3844;"BARROTE EXTENSIÓN 3/8"", LARGO 6"".";1;2990;-35;1944;ABR2026;16;75265
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;8;'96114;DADO HEXAGONAL 1/4 DE 14MM;1;1390;-35;904;ABR2026;16;75266
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;9;YT0307;CHICHARRA 1/4 PULGADA L 146MM;1;24990;-35;16244;ABR2026;16;75267
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;10;'20101;ATORNILLADOR CARPINTERO 3 X 75 MM;1;1490;-35;969;ABR2026;16;75268
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;11;'20106;ATORNILLADOR CARPINTERO 5 X 100 MM;1;2290;-35;1489;ABR2026;16;75269
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;12;'20107;ATORNILLADOR CARPINTERO 5 X 150 MM;1;2490;-35;1619;ABR2026;16;75270
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;13;'20111;ATORNILLADOR CARPINTERO 6 X 100 MM;1;2190;-35;1424;ABR2026;16;75271
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;14;'20112;ATORNILLADOR CARPINTERO 6 X 150 MM;1;2590;-35;1684;ABR2026;16;75272
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;15;'20116;ATORNILLADOR CARPINTERO 8 X 150 MM;1;4290;-35;2789;ABR2026;16;75273
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;16;'205441;JUEGO DE 2 DESTORNILLADORES PERILLEROS;1;4290;-35;2789;ABR2026;16;75274
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;17;'20122;ATORNILLADOR PHILLIPS #0 X100MM;1;1590;-35;1034;ABR2026;16;75275
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;18;'20121;ATORNILLADOR PHILLIPS #0 X75MM;1;1490;-35;969;ABR2026;16;75276
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;19;'20126;ATORNILLADOR PHILLIPS #1 X100MM;1;1990;-35;1294;ABR2026;16;75277
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;20;'20131;ATORNILLADOR PHILLIPS 2 X 100 MM;1;2990;-35;1944;ABR2026;16;75278
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;21;'20132;ATORNILLADOR PHILLIPS #2 X150MM;1;2990;-35;1944;ABR2026;16;75279
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;22;'157051;ATORNILLADOR PHILLIPS PH3 X 150 MM;1;3990;-35;2594;ABR2026;16;75280
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;23;YT1941;"ALICATE UNIVERSAL 7"" (180MM)";1;11490;-35;7469;ABR2026;16;75281
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;24;YT1947;"ALICATE CORTE DIAGONAL DE 6"" (160MM)";1;10490;-35;6819;ABR2026;16;75282
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;25;YT1943;"ALICATE DE PUNTA 6"" (160 MM)";1;10490;-35;6819;ABR2026;16;75283
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;26;YT1945;"ALICATE DE PUNTA CURVA 6"" (160 MM)";1;10490;-35;6819;ABR2026;16;75284
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;27;YT0338;LLAVE PUNTA CORONA 9 MM;1;3190;-35;2074;ABR2026;16;75285
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;28;YT0341;LLAVE PUNTA CORONA 12 MM;1;4190;-35;2724;ABR2026;16;75286
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;29;YT0353;LLAVE PUNTA CORONA 24 MM;1;8990;-35;5844;ABR2026;16;75287
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;30;YT0385;LLAVE CORONA CORONA ACODADA 75° 10X11 MM;1;3390;-35;2204;ABR2026;16;75288
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;31;YT0387;LLAVE CORONA CORONA ACODADA 75° 14X15 MM;1;4990;-35;3244;ABR2026;16;75289
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;32;YT1229;"DADO HEXAGONAL 1/2"" LARGO DE 16 MM";1;4090;-35;2659;ABR2026;16;75290
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;33;YT0400;JUEGO DE PUNTAS TORX - IMBUS - ALLEN 40 PIEZAS;1;41990;-35;27294;ABR2026;16;75291
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21329;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;34;YT4518;MARTILLO MECANICO M/FIBRA DE 2 LBS LARGO 380 MM;1;13790;-35;8964;ABR2026;16;75292
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21330;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;1;YT1206;"DADO HEX 1/2"" X 13 MM";1;2300;-35;1495;ABR2026;16;75293
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21330;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;2;YT1207;"DADO HEX 1/2"" X 14 MM";1;2300;-35;1495;ABR2026;16;75294
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21330;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;3;YT1209;"DADO HEX 1/2"" X 16 MM";1;2300;-35;1495;ABR2026;16;75295
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21330;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;4;YT1210;"DADO HEX 1/2"" X 17 MM";1;2850;-35;1853;ABR2026;16;75296
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21330;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;5;YT0309;"CHICHARRA 1/2"" 278 MM 72 DIENTES";1;29990;-35;19494;ABR2026;16;75297
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21330;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;6;YT1252;"JUNTA CARDANICA 1/2""";1;7990;-35;5194;ABR2026;16;75298
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21330;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;7;YT0308;"CHICHARRA 3/8"" 185 MM 72 DIENTES";1;26990;-35;17544;ABR2026;16;75299
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21330;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;8;YT3850;"JUNTA CARDANICA 3/8""";1;4090;-35;2659;ABR2026;16;75300
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21330;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;9;'97927;"CHICHARRA 6"" 1/4 DR";1;24990;-35;16244;ABR2026;16;75301
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21330;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;10;YT1437;"JUNTA CARDANICA 1/4""";1;2890;-35;1879;ABR2026;16;75302
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21330;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;11;'20101;ATORNILLADOR CARPINTERO 3 X 75 MM;1;1490;-35;969;ABR2026;16;75303
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21330;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;12;'20106;ATORNILLADOR CARPINTERO 5 X 100 MM;1;2290;-35;1489;ABR2026;16;75304
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21330;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;13;'20107;ATORNILLADOR CARPINTERO 5 X 150 MM;1;2490;-35;1619;ABR2026;16;75305
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21330;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;14;'20111;ATORNILLADOR CARPINTERO 6 X 100 MM;1;2190;-35;1424;ABR2026;16;75306
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21330;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;15;'20112;ATORNILLADOR CARPINTERO 6 X 150 MM;1;2590;-35;1684;ABR2026;16;75307
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21330;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;16;'20116;ATORNILLADOR CARPINTERO 8 X 150 MM;1;4290;-35;2789;ABR2026;16;75308
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21330;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;17;'205441;JUEGO DE 2 DESTORNILLADORES PERILLEROS;1;4290;-35;2789;ABR2026;16;75309
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21330;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;18;'20122;ATORNILLADOR PHILLIPS #0 X100MM;1;1590;-35;1034;ABR2026;16;75310
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21330;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;19;'20121;ATORNILLADOR PHILLIPS #0 X75MM;1;1490;-35;969;ABR2026;16;75311
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21330;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;20;'20126;ATORNILLADOR PHILLIPS #1 X100MM;1;1990;-35;1294;ABR2026;16;75312
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21330;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;21;'20131;ATORNILLADOR PHILLIPS 2 X 100 MM;1;2990;-35;1944;ABR2026;16;75313
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21330;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;22;'20132;ATORNILLADOR PHILLIPS #2 X150MM;1;2990;-35;1944;ABR2026;16;75314
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21330;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;23;'157051;ATORNILLADOR PHILLIPS PH3 X 150 MM;1;3990;-35;2594;ABR2026;16;75315
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21330;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;24;YT1941;"ALICATE UNIVERSAL 7"" (180MM)";1;11490;-35;7469;ABR2026;16;75316
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21330;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;25;YT1947;"ALICATE CORTE DIAGONAL DE 6"" (160MM)";1;10490;-35;6819;ABR2026;16;75317
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21330;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;26;YT1943;"ALICATE DE PUNTA 6"" (160 MM)";1;10490;-35;6819;ABR2026;16;75318
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21330;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;27;YT1945;"ALICATE DE PUNTA CURVA 6"" (160 MM)";1;10490;-35;6819;ABR2026;16;75319
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21330;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;28;YT0343;LLAVE PUNTA CORONA 14 MM;1;4790;-35;3114;ABR2026;16;75320
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21330;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;29;YT0386;LLAVE CORONA CORONA ACODADA 75° 12X13 MM;1;3990;-35;2594;ABR2026;16;75321
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21330;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;30;YT0387;LLAVE CORONA CORONA ACODADA 75° 14X15 MM;1;4990;-35;3244;ABR2026;16;75322
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21330;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;31;YT0388;LLAVE CORONA CORONA ACODADA 75° 16X17 MM;1;5790;-35;3764;ABR2026;16;75323
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21330;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;32;YT0400;JUEGO DE PUNTAS TORX - IMBUS - ALLEN 40 PIEZAS;1;41990;-35;27294;ABR2026;16;75324
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21330;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;33;YT4518;MARTILLO MECANICO M/FIBRA DE 2 LBS LARGO 380 MM;1;13790;-35;8964;ABR2026;16;75325
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21331;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;1;YT1212;"DADO HEX 1/2"" X 19 MM";1;2850;-35;1853;ABR2026;16;75326
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21331;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;2;YT0309;"CHICHARRA 1/2"" 278 MM 72 DIENTES";1;29990;-35;19494;ABR2026;16;75327
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21331;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;3;'96305;DADO DE 3/8 HEXAGONAL X 10 MM;1;1750;-35;1138;ABR2026;16;75328
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21331;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;4;'96308;DADO DE 3/8 HEXAGONAL X 13 MM;1;1750;-35;1138;ABR2026;16;75329
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21331;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;5;'96309;DADO DE 3/8 HEXAGONAL X 14 MM;1;1850;-35;1203;ABR2026;16;75330
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21331;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;6;YT0308;"CHICHARRA 3/8"" 185 MM 72 DIENTES";1;26990;-35;17544;ABR2026;16;75331
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21331;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;7;YT3850;"JUNTA CARDANICA 3/8""";1;4090;-35;2659;ABR2026;16;75332
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21331;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;8;YT3844;"BARROTE EXTENSIÓN 3/8"", LARGO 6"".";1;2990;-35;1944;ABR2026;16;75333
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21331;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;9;'97927;"CHICHARRA 6"" 1/4 DR";1;24990;-35;16244;ABR2026;16;75334
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21331;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;10;'20101;ATORNILLADOR CARPINTERO 3 X 75 MM;1;1490;-35;969;ABR2026;16;75335
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21331;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;11;'20106;ATORNILLADOR CARPINTERO 5 X 100 MM;1;2290;-35;1489;ABR2026;16;75336
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21331;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;12;'20107;ATORNILLADOR CARPINTERO 5 X 150 MM;1;2490;-35;1619;ABR2026;16;75337
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21331;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;13;'20111;ATORNILLADOR CARPINTERO 6 X 100 MM;1;2190;-35;1424;ABR2026;16;75338
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21331;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;14;'20112;ATORNILLADOR CARPINTERO 6 X 150 MM;1;2590;-35;1684;ABR2026;16;75339
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21331;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;15;'20116;ATORNILLADOR CARPINTERO 8 X 150 MM;1;4290;-35;2789;ABR2026;16;75340
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21331;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;16;'205441;JUEGO DE 2 DESTORNILLADORES PERILLEROS;1;4290;-35;2789;ABR2026;16;75341
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21331;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;17;'20122;ATORNILLADOR PHILLIPS #0 X100MM;1;1590;-35;1034;ABR2026;16;75342
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21331;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;18;'20121;ATORNILLADOR PHILLIPS #0 X75MM;1;1490;-35;969;ABR2026;16;75343
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21331;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;19;'20126;ATORNILLADOR PHILLIPS #1 X100MM;1;1990;-35;1294;ABR2026;16;75344
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21331;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;20;'20131;ATORNILLADOR PHILLIPS 2 X 100 MM;1;2990;-35;1944;ABR2026;16;75345
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21331;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;21;'20132;ATORNILLADOR PHILLIPS #2 X150MM;1;2990;-35;1944;ABR2026;16;75346
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21331;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;22;'157051;ATORNILLADOR PHILLIPS PH3 X 150 MM;1;3990;-35;2594;ABR2026;16;75347
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21331;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;23;YT1941;"ALICATE UNIVERSAL 7"" (180MM)";1;11490;-35;7469;ABR2026;16;75348
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21331;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;24;YT1947;"ALICATE CORTE DIAGONAL DE 6"" (160MM)";1;10490;-35;6819;ABR2026;16;75349
2026;ABR;77.257.734-6;TALLER MECANICO INTEGRAL SPA;F.VTA AFECTA RS ELECT.;21331;46127;ENRIQUE HERNANDEZ PEREZ;CONTADO;25;YT1943;"ALICATE DE PUNTA 6"" (160 MM)";1;10490;-35;6819;ABR2026;16;75350
